"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"44179.3116259";"Fuel used price (total)";"3.94216736";"$";"46.3579208";"15.1084828";
"44179.3116259";"Fuel used price (Week)";"3.07484198";"$";"46.3579208";"15.1084828";
"44179.3116259";"Instant engine power (based on fuel consumption)";"6.220854336238225";"hp";"46.3579208";"15.1084828";
"44179.3116259";"MAF air flow rate";"11.5";"g/sec";"46.3579208";"15.1084828";
"44179.3116259";"Power from MAF";"13.799999999999999";"hp";"46.3579208";"15.1084828";
"44179.3116259";"Vehicle acceleration";"0";"g";"46.3579208";"15.1084828";
"44179.3116259";"Vehicle speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.3542749";"Average fuel consumption (Today)";"11.749888846691801";"L/100km";"46.3579208";"15.1084828";
"44179.3542749";"Average fuel consumption (total)";"11.910654005676976";"L/100km";"46.3579208";"15.1084828";
"44179.3542749";"Average fuel consumption (Week)";"11.749888846691801";"L/100km";"46.3579208";"15.1084828";
"44179.3542749";"Average speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.3542749";"Calculated engine load value";"42.745098039215684";"%";"46.3579208";"15.1084828";
"44179.3542749";"Calculated instant fuel rate";"1.4068891402714931";"L/h";"46.3579208";"15.1084828";
"44179.3542749";"Distance travelled";"0";"km";"46.3579208";"15.1084828";
"44179.3542749";"Distance travelled (Today)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.3542749";"Distance travelled (total)";"32.770266";"km";"46.3579208";"15.1084828";
"44179.3542749";"Distance travelled (Week)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used";"0.00024748514820324284";"L";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used (Today)";"3.0444150000000003";"L";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used (total)";"3.903153";"L";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used (Week)";"3.0444150000000003";"L";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used price";"0.00024995999968527527";"$";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used price (Today)";"3.07485915";"$";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used price (total)";"3.94218453";"$";"46.3579208";"15.1084828";
"44179.3542749";"Fuel used price (Week)";"3.07485915";"$";"46.3579208";"15.1084828";
"44179.3542749";"Instant engine power (based on fuel consumption)";"6.229319105826182";"hp";"46.3579208";"15.1084828";
"44179.3542749";"MAF air flow rate";"11.41";"g/sec";"46.3579208";"15.1084828";
"44179.3542749";"Power from MAF";"13.692";"hp";"46.3579208";"15.1084828";
"44179.3542749";"Vehicle acceleration";"0";"g";"46.3579208";"15.1084828";
"44179.3542749";"Vehicle speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.3921726";"Average fuel consumption (Today)";"11.749946739039823";"L/100km";"46.3579208";"15.1084828";
"44179.3921726";"Average fuel consumption (total)";"11.910699778878817";"L/100km";"46.3579208";"15.1084828";
"44179.3921726";"Average fuel consumption (Week)";"11.749946739039823";"L/100km";"46.3579208";"15.1084828";
"44179.3921726";"Average speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.3921726";"Calculated engine load value";"43.13725490196079";"%";"46.3579208";"15.1084828";
"44179.3921726";"Calculated instant fuel rate";"1.4272624434389143";"L/h";"46.3579208";"15.1084828";
"44179.3921726";"Distance travelled";"0";"km";"46.3579208";"15.1084828";
"44179.3921726";"Distance travelled (Today)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.3921726";"Distance travelled (total)";"32.770266";"km";"46.3579208";"15.1084828";
"44179.3921726";"Distance travelled (Week)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used";"0.0002625302387889643";"L";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used (Today)";"3.04443";"L";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used (total)";"3.903168";"L";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used (Week)";"3.04443";"L";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used price";"0.00026515554117685397";"$";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used price (Today)";"3.0748743000000003";"$";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used price (total)";"3.9421996800000003";"$";"46.3579208";"15.1084828";
"44179.3921726";"Fuel used price (Week)";"3.0748743000000003";"$";"46.3579208";"15.1084828";
"44179.3921726";"Instant engine power (based on fuel consumption)";"6.3195265024410405";"hp";"46.3579208";"15.1084828";
"44179.3921726";"MAF air flow rate";"11.47";"g/sec";"46.3579208";"15.1084828";
"44179.3921726";"Power from MAF";"13.764000000000001";"hp";"46.3579208";"15.1084828";
"44179.3921726";"Vehicle acceleration";"0";"g";"46.3579208";"15.1084828";
"44179.3921726";"Vehicle speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.4279655";"Average fuel consumption (Today)";"11.750000771897977";"L/100km";"46.3579208";"15.1084828";
"44179.4279655";"Average fuel consumption (total)";"11.910742500533868";"L/100km";"46.3579208";"15.1084828";
"44179.4279655";"Average fuel consumption (Week)";"11.750000771897977";"L/100km";"46.3579208";"15.1084828";
"44179.4279655";"Average speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.4279655";"Calculated engine load value";"43.13725490196079";"%";"46.3579208";"15.1084828";
"44179.4279655";"Calculated instant fuel rate";"1.38868778280543";"L/h";"46.3579208";"15.1084828";
"44179.4279655";"Distance travelled";"0";"km";"46.3579208";"15.1084828";
"44179.4279655";"Distance travelled (Today)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.4279655";"Distance travelled (total)";"32.770266";"km";"46.3579208";"15.1084828";
"44179.4279655";"Distance travelled (Week)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used";"0.0002763466792867019";"L";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used (Today)";"3.0444440000000004";"L";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used (total)";"3.903182";"L";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used (Week)";"3.0444440000000004";"L";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used price";"0.0002791101460795689";"$";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used price (Today)";"3.07488844";"$";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used price (total)";"3.94221382";"$";"46.3579208";"15.1084828";
"44179.4279655";"Fuel used price (Week)";"3.07488844";"$";"46.3579208";"15.1084828";
"44179.4279655";"Instant engine power (based on fuel consumption)";"6.148728488861551";"hp";"46.3579208";"15.1084828";
"44179.4279655";"MAF air flow rate";"11.16";"g/sec";"46.3579208";"15.1084828";
"44179.4279655";"Power from MAF";"13.392";"hp";"46.3579208";"15.1084828";
"44179.4279655";"Vehicle acceleration";"0";"g";"46.3579208";"15.1084828";
"44179.4279655";"Vehicle speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.4634426";"Average fuel consumption (Today)";"11.750054804756129";"L/100km";"46.3579208";"15.1084828";
"44179.4634426";"Average fuel consumption (total)";"11.910785222188919";"L/100km";"46.3579208";"15.1084828";
"44179.4634426";"Average fuel consumption (Week)";"11.750054804756129";"L/100km";"46.3579208";"15.1084828";
"44179.4634426";"Average speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.4634426";"Calculated engine load value";"43.92156862745098";"%";"46.3579208";"15.1084828";
"44179.4634426";"Calculated instant fuel rate";"1.4253393665158374";"L/h";"46.3579208";"15.1084828";
"44179.4634426";"Distance travelled";"0";"km";"46.3579208";"15.1084828";
"44179.4634426";"Distance travelled (Today)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.4634426";"Distance travelled (total)";"32.770266";"km";"46.3579208";"15.1084828";
"44179.4634426";"Distance travelled (Week)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used";"0.0002904303387889643";"L";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used (Today)";"3.044458";"L";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used (total)";"3.903196";"L";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used (Week)";"3.044458";"L";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used price";"0.000293334642176854";"$";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used price (Today)";"3.0749025800000003";"$";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used price (total)";"3.9422279600000003";"$";"46.3579208";"15.1084828";
"44179.4634426";"Fuel used price (Week)";"3.0749025800000003";"$";"46.3579208";"15.1084828";
"44179.4634426";"Instant engine power (based on fuel consumption)";"6.31101164545907";"hp";"46.3579208";"15.1084828";
"44179.4634426";"MAF air flow rate";"11.25";"g/sec";"46.3579208";"15.1084828";
"44179.4634426";"Power from MAF";"13.5";"hp";"46.3579208";"15.1084828";
"44179.4634426";"Vehicle acceleration";"0";"g";"46.3579208";"15.1084828";
"44179.4634426";"Vehicle speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.515913";"Average fuel consumption (Today)";"11.750135854043357";"L/100km";"46.3579208";"15.1084828";
"44179.515913";"Average fuel consumption (total)";"11.910849304671496";"L/100km";"46.3579208";"15.1084828";
"44179.515913";"Average fuel consumption (Week)";"11.750135854043357";"L/100km";"46.3579208";"15.1084828";
"44179.515913";"Average speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.515913";"Calculated engine load value";"43.529411764705884";"%";"46.3579208";"15.1084828";
"44179.515913";"Calculated instant fuel rate";"1.4013122171945702";"L/h";"46.3579208";"15.1084828";
"44179.515913";"Distance travelled";"0";"km";"46.3579208";"15.1084828";
"44179.515913";"Distance travelled (Today)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.515913";"Distance travelled (total)";"32.770266";"km";"46.3579208";"15.1084828";
"44179.515913";"Distance travelled (Week)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.515913";"Fuel used";"0.00031116022289529916";"L";"46.3579208";"15.1084828";
"44179.515913";"Fuel used (Today)";"3.044479";"L";"46.3579208";"15.1084828";
"44179.515913";"Fuel used (total)";"3.9032169999999997";"L";"46.3579208";"15.1084828";
"44179.515913";"Fuel used (Week)";"3.044479";"L";"46.3579208";"15.1084828";
"44179.515913";"Fuel used price";"0.00031427182512425215";"$";"46.3579208";"15.1084828";
"44179.515913";"Fuel used price (Today)";"3.07492379";"$";"46.3579208";"15.1084828";
"44179.515913";"Fuel used price (total)";"3.94224917";"$";"46.3579208";"15.1084828";
"44179.515913";"Fuel used price (Week)";"3.07492379";"$";"46.3579208";"15.1084828";
"44179.515913";"Instant engine power (based on fuel consumption)";"6.204626020578475";"hp";"46.3579208";"15.1084828";
"44179.515913";"MAF air flow rate";"11.16";"g/sec";"46.3579208";"15.1084828";
"44179.515913";"Power from MAF";"13.392";"hp";"46.3579208";"15.1084828";
"44179.515913";"Vehicle acceleration";"0";"g";"46.3579208";"15.1084828";
"44179.515913";"Vehicle speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.569765";"Average fuel consumption (Today)";"11.750216903330589";"L/100km";"46.3579208";"15.1084828";
"44179.569765";"Average fuel consumption (total)";"11.910913387154075";"L/100km";"46.3579208";"15.1084828";
"44179.569765";"Average fuel consumption (Week)";"11.750216903330589";"L/100km";"46.3579208";"15.1084828";
"44179.569765";"Average speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.569765";"Calculated engine load value";"43.13725490196079";"%";"46.3579208";"15.1084828";
"44179.569765";"Calculated instant fuel rate";"1.3961538461538465";"L/h";"46.3579208";"15.1084828";
"44179.569765";"Distance travelled";"0";"km";"46.3579208";"15.1084828";
"44179.569765";"Distance travelled (Today)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.569765";"Distance travelled (total)";"32.770266";"km";"46.3579208";"15.1084828";
"44179.569765";"Distance travelled (Week)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.569765";"Fuel used";"0.00033177299949786325";"L";"46.3579208";"15.1084828";
"44179.569765";"Fuel used (Today)";"3.0445";"L";"46.3579208";"15.1084828";
"44179.569765";"Fuel used (total)";"3.903238";"L";"46.3579208";"15.1084828";
"44179.569765";"Fuel used (Week)";"3.0445";"L";"46.3579208";"15.1084828";
"44179.569765";"Fuel used price";"0.0003350907294928419";"$";"46.3579208";"15.1084828";
"44179.569765";"Fuel used price (Today)";"3.074945";"$";"46.3579208";"15.1084828";
"44179.569765";"Fuel used price (total)";"3.94227038";"$";"46.3579208";"15.1084828";
"44179.569765";"Fuel used price (Week)";"3.074945";"$";"46.3579208";"15.1084828";
"44179.569765";"Instant engine power (based on fuel consumption)";"6.181786168909194";"hp";"46.3579208";"15.1084828";
"44179.569765";"MAF air flow rate";"11.22";"g/sec";"46.3579208";"15.1084828";
"44179.569765";"Power from MAF";"13.464";"hp";"46.3579208";"15.1084828";
"44179.569765";"Vehicle acceleration";"0";"g";"46.3579208";"15.1084828";
"44179.569765";"Vehicle speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.6237653";"Average fuel consumption (Today)";"11.750297952617817";"L/100km";"46.3579208";"15.1084828";
"44179.6237653";"Average fuel consumption (total)";"11.910977469636652";"L/100km";"46.3579208";"15.1084828";
"44179.6237653";"Average fuel consumption (Week)";"11.750297952617817";"L/100km";"46.3579208";"15.1084828";
"44179.6237653";"Average speed";"0";"km/h";"46.3579208";"15.1084828";
"44179.6237653";"Calculated engine load value";"43.529411764705884";"%";"46.3579208";"15.1084828";
"44179.6237653";"Calculated instant fuel rate";"1.3912669683257919";"L/h";"46.3579208";"15.1084828";
"44179.6237653";"Distance travelled";"0";"km";"46.3579208";"15.1084828";
"44179.6237653";"Distance travelled (Today)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.6237653";"Distance travelled (total)";"32.770266";"km";"46.3579208";"15.1084828";
"44179.6237653";"Distance travelled (Week)";"25.910159999999998";"km";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used";"0.00035261093239379087";"L";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used (Today)";"3.044521";"L";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used (total)";"3.903259";"L";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used (Week)";"3.044521";"L";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used price";"0.0003561370417177288";"$";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used price (Today)";"3.0749662100000004";"$";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used price (total)";"3.94229159";"$";"46.3579208";"15.1084828";
"44179.6237653";"Fuel used price (Week)";"3.0749662100000004";"$";"46.3579208";"15.1084828";
"44179.6237653";"Instant engine power (based on fuel consumption)";"6.160148414696191";"hp";"46.3579208";"15.1084828";
"44179.6237653";"MAF air flow rate";"11.08";"g/sec";"46.3579208";"15.1084828";
