"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"41786.0461933";"Altitude (GPS)";"501.20001220703125";"m";"46.3708457";"15.1258607";
"41793.8449026";"Calculated engine load value";"36.07843137254902";"%";"46.3708457";"15.1258607";
"41793.8449026";"Calculated instant fuel rate";"1.1500000000000001";"L/h";"46.3708457";"15.1258607";
"41793.8449026";"Instant engine power (based on fuel consumption)";"5.091884475217214";"hp";"46.3708457";"15.1258607";
"41793.8449026";"MAF air flow rate";"11.05";"g/sec";"46.3708457";"15.1258607";
"41793.8449026";"Power from MAF";"13.26";"hp";"46.3708457";"15.1258607";
"41793.8449026";"Vehicle speed";"0";"km/h";"46.3708457";"15.1258607";
"41793.952579";"Average fuel consumption (Today)";"12.970422172230498";"L/100km";"46.3708457";"15.1258607";
"41793.952579";"Average fuel consumption (total)";"12.79375375389046";"L/100km";"46.3708457";"15.1258607";
"41793.952579";"Average fuel consumption (Week)";"12.970422172230498";"L/100km";"46.3708457";"15.1258607";
"41793.952579";"Average speed";"0";"km/h";"46.3708457";"15.1258607";
"41793.952579";"Calculated engine load value";"35.68627450980392";"%";"46.3708457";"15.1258607";
"41793.952579";"Calculated instant fuel rate";"1.1405882352941177";"L/h";"46.3708457";"15.1258607";
"41793.952579";"Distance travelled";"0";"km";"46.3708457";"15.1258607";
"41793.952579";"Distance travelled (Today)";"10.713329";"km";"46.3708457";"15.1258607";
"41793.952579";"Distance travelled (total)";"17.573435";"km";"46.3708457";"15.1258607";
"41793.952579";"Distance travelled (Week)";"10.713329";"km";"46.3708457";"15.1258607";
"41793.952579";"Fuel used";"3.0756278594771244E-05";"L";"46.3708457";"15.1258607";
"41793.952579";"Fuel used (Today)";"1.3895639999999998";"L";"46.3708457";"15.1258607";
"41793.952579";"Fuel used (total)";"2.248302";"L";"46.3708457";"15.1258607";
"41793.952579";"Fuel used (Week)";"1.3895639999999998";"L";"46.3708457";"15.1258607";
"41793.952579";"Fuel used price";"3.106384138071896E-05";"$";"46.3708457";"15.1258607";
"41793.952579";"Fuel used price (Today)";"1.40345964";"$";"46.3708457";"15.1258607";
"41793.952579";"Fuel used price (total)";"2.27078502";"$";"46.3708457";"15.1258607";
"41793.952579";"Fuel used price (Week)";"1.40345964";"$";"46.3708457";"15.1258607";
"41793.952579";"Instant engine power (based on fuel consumption)";"5.05021176339958";"hp";"46.3708457";"15.1258607";
"41793.952579";"MAF air flow rate";"11.08";"g/sec";"46.3708457";"15.1258607";
"41793.952579";"Power from MAF";"13.296";"hp";"46.3708457";"15.1258607";
"41793.952579";"Vehicle speed";"0";"km/h";"46.3708457";"15.1258607";
"41794.0092702";"Average fuel consumption (Today)";"12.970571518899492";"L/100km";"46.3708457";"15.1258607";
"41794.0092702";"Average fuel consumption (total)";"12.7938448004047";"L/100km";"46.3708457";"15.1258607";
"41794.0092702";"Average fuel consumption (Week)";"12.970571518899492";"L/100km";"46.3708457";"15.1258607";
"41794.0092702";"Average speed";"0";"km/h";"46.3708457";"15.1258607";
"41794.0092702";"Calculated engine load value";"35.68627450980392";"%";"46.3708457";"15.1258607";
"41794.0092702";"Calculated instant fuel rate";"1.155";"L/h";"46.3708457";"15.1258607";
"41794.0092702";"Distance travelled";"0";"km";"46.3708457";"15.1258607";
"41794.0092702";"Distance travelled (Today)";"10.713329";"km";"46.3708457";"15.1258607";
"41794.0092702";"Distance travelled (total)";"17.573435";"km";"46.3708457";"15.1258607";
"41794.0092702";"Distance travelled (Week)";"10.713329";"km";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used";"4.682582567810458E-05";"L";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used (Today)";"1.3895799999999998";"L";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used (total)";"2.248318";"L";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used (Week)";"1.3895799999999998";"L";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used price";"4.729408393488563E-05";"$";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used price (Today)";"1.4034757999999998";"$";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used price (total)";"2.2708011800000003";"$";"46.3708457";"15.1258607";
"41794.0092702";"Fuel used price (Week)";"1.4034757999999998";"$";"46.3708457";"15.1258607";
"41794.0092702";"Instant engine power (based on fuel consumption)";"5.114023103370332";"hp";"46.3708457";"15.1258607";
"41794.0092702";"MAF air flow rate";"11.22";"g/sec";"46.3708457";"15.1258607";
"41794.0092702";"Power from MAF";"13.464";"hp";"46.3708457";"15.1258607";
"41794.0092702";"Vehicle speed";"0";"km/h";"46.3708457";"15.1258607";
