"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"47247.5547221";"Altitude (GPS)";"455.6000061035156";"m";"46.3523709";"15.12732";
"47247.5547221";"Altitude (GPS)";"455.6000061035156";"m";"46.3525987";"15.1271809";
"47247.5547221";"Altitude (GPS)";"455.6000061035156";"m";"46.3526822";"15.1271299";
"47247.5547221";"Altitude (GPS)";"455.6000061035156";"m";"46.3526756";"15.1271552";
"47254.5852088";"Calculated engine load value";"31.372549019607842";"%";"46.3523709";"15.12732";
"47254.5852088";"Calculated instant fuel rate";"1.0153846153846153";"L/h";"46.3523709";"15.12732";
"47254.5852088";"Instant engine power (based on fuel consumption)";"4.495844486479412";"hp";"46.3523709";"15.12732";
"47254.5852088";"MAF air flow rate";"11.22";"g/sec";"46.3523709";"15.12732";
"47254.5852088";"Power from MAF";"13.464";"hp";"46.3523709";"15.12732";
"47254.5852088";"Vehicle speed";"0";"km/h";"46.3523709";"15.12732";
"47254.7042474";"Average fuel consumption (Today)";"10.295961140962318";"L/100km";"46.3523709";"15.12732";
"47254.7042474";"Average fuel consumption (total)";"10.563226658744425";"L/100km";"46.3523709";"15.12732";
"47254.7042474";"Average fuel consumption (Week)";"10.295961140962318";"L/100km";"46.3523709";"15.12732";
"47254.7042474";"Average speed";"0";"km/h";"46.3523709";"15.12732";
"47254.7042474";"Calculated engine load value";"30.980392156862745";"%";"46.3523709";"15.12732";
"47254.7042474";"Calculated instant fuel rate";"0.9803506787330318";"L/h";"46.3523709";"15.12732";
"47254.7042474";"Distance travelled";"0";"km";"46.3523709";"15.12732";
"47254.7042474";"Distance travelled (Today)";"50.170877";"km";"46.3523709";"15.12732";
"47254.7042474";"Distance travelled (total)";"57.03098299999999";"km";"46.3523709";"15.12732";
"47254.7042474";"Distance travelled (Week)";"50.170877";"km";"46.3523709";"15.12732";
"47254.7042474";"Fuel used";"2.7251706471530924E-05";"L";"46.3523709";"15.12732";
"47254.7042474";"Fuel used (Today)";"5.165574";"L";"46.3523709";"15.12732";
"47254.7042474";"Fuel used (total)";"6.024312";"L";"46.3523709";"15.12732";
"47254.7042474";"Fuel used (Week)";"5.165574";"L";"46.3523709";"15.12732";
"47254.7042474";"Fuel used price";"2.7524223536246235E-05";"$";"46.3523709";"15.12732";
"47254.7042474";"Fuel used price (Today)";"5.2172297400000005";"$";"46.3523709";"15.12732";
"47254.7042474";"Fuel used price (total)";"6.084555120000001";"$";"46.3523709";"15.12732";
