"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"61642.995241";"Vehicle speed";"0";"km/h";"46.4048572";"15.0192348";
"61643.1673713";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.4048572";"15.0192348";
"61643.3396651";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.4048572";"15.0192348";
"61643.3396651";"Throttle position";"18.823529411764707";"%";"46.4048572";"15.0192348";
"61643.4156629";"Calculated instant fuel rate";"0.5928566719138423";"L/h";"46.4048572";"15.0192348";
"61643.4156629";"Instant engine power (based on fuel consumption)";"2.319372628042429";"hp";"46.4048572";"15.0192348";
"61643.4156629";"MAF air flow rate";"1.76";"g/sec";"46.4048572";"15.0192348";
"61643.4156629";"Power from MAF";"2.112";"hp";"46.4048572";"15.0192348";
"61643.5097157";"Average speed";"0";"km/h";"46.4048572";"15.0192348";
"61643.5097157";"Distance travelled";"0";"km";"46.4048572";"15.0192348";
"61643.5097157";"Distance travelled (Today)";"20.721367";"km";"46.4048572";"15.0192348";
"61643.5097157";"Distance travelled (total)";"92.78843200000001";"km";"46.4048572";"15.0192348";
"61643.5097157";"Distance travelled (Week)";"20.721367";"km";"46.4048572";"15.0192348";
"61643.5097157";"Vehicle speed";"0";"km/h";"46.4048572";"15.0192348";
"61643.5866556";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.4048572";"15.0192348";
"61643.7661908";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.4048572";"15.0192348";
"61643.7661908";"Throttle position";"18.823529411764707";"%";"46.4048572";"15.0192348";
"61644.0181874";"Average fuel consumption (Today)";"5.567678039774113";"L/100km";"46.4048572";"15.0192348";
"61644.0181874";"Average fuel consumption (total)";"6.140177042758949";"L/100km";"46.4048572";"15.0192348";
"61644.0181874";"Average fuel consumption (Week)";"5.567678039774113";"L/100km";"46.4048572";"15.0192348";
"61644.0181874";"Calculated instant fuel rate";"0.5625401375546116";"L/h";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used";"9.359986590297699E-05";"L";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used (Today)";"1.153699";"L";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used (total)";"5.697373999999999";"L";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used (Week)";"1.153699";"L";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used price";"0.00015443977873991202";"€";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used price (Today)";"1.9036033499999998";"€";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used price (total)";"9.400667100000001";"€";"46.4048572";"15.0192348";
"61644.0181874";"Fuel used price (Week)";"1.9036033499999998";"€";"46.4048572";"15.0192348";
"61644.0181874";"Instant engine power (based on fuel consumption)";"2.200768345926623";"hp";"46.4048572";"15.0192348";
"61644.0181874";"MAF air flow rate";"1.67";"g/sec";"46.4048572";"15.0192348";
"61644.0181874";"Power from MAF";"2.004";"hp";"46.4048572";"15.0192348";
"61644.1146672";"Average speed";"0";"km/h";"46.4048572";"15.0192348";
"61644.1146672";"Distance travelled";"0";"km";"46.4048572";"15.0192348";
"61644.1146672";"Distance travelled (Today)";"20.721367";"km";"46.4048572";"15.0192348";
"61644.1146672";"Distance travelled (total)";"92.78843200000001";"km";"46.4048572";"15.0192348";
"61644.1146672";"Distance travelled (Week)";"20.721367";"km";"46.4048572";"15.0192348";
"61644.1146672";"Vehicle speed";"0";"km/h";"46.4048572";"15.0192348";
"61644.1498019";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.4048572";"15.0192348";
"61644.2107092";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.4048572";"15.0192348";
"61644.2107092";"Throttle position";"18.823529411764707";"%";"46.4048572";"15.0192348";
"61644.2466682";"Average fuel consumption (Today)";"5.567851773485793";"L/100km";"46.4048572";"15.0192348";
"61644.2466682";"Average fuel consumption (total)";"6.140215840698762";"L/100km";"46.4048572";"15.0192348";
"61644.2466682";"Average fuel consumption (Week)";"5.567851773485793";"L/100km";"46.4048572";"15.0192348";
"61644.2466682";"Calculated instant fuel rate";"0.5726456490076886";"L/h";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used";"0.0001299345345621629";"L";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used (Today)";"1.153735";"L";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used (total)";"5.69741";"L";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used (Week)";"1.153735";"L";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used price";"0.00021439198202756877";"€";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used price (Today)";"1.9036627499999998";"€";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used price (total)";"9.400726500000001";"€";"46.4048572";"15.0192348";
"61644.2466682";"Fuel used price (Week)";"1.9036627499999998";"€";"46.4048572";"15.0192348";
"61644.2466682";"Instant engine power (based on fuel consumption)";"2.2403031066318917";"hp";"46.4048572";"15.0192348";
"61644.2466682";"MAF air flow rate";"1.7";"g/sec";"46.4048572";"15.0192348";
"61644.2466682";"Power from MAF";"2.04";"hp";"46.4048572";"15.0192348";
"61644.2828178";"Average speed";"0";"km/h";"46.4048572";"15.0192348";
"61644.2828178";"Distance travelled";"0";"km";"46.4048572";"15.0192348";
"61644.2828178";"Distance travelled (Today)";"20.721367";"km";"46.4048572";"15.0192348";
"61644.2828178";"Distance travelled (total)";"92.78843200000001";"km";"46.4048572";"15.0192348";
"61644.2828178";"Distance travelled (Week)";"20.721367";"km";"46.4048572";"15.0192348";
