"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"42783.4484565";"Altitude (GPS)";"0";"m";"46.3714197";"15.0976899";
"42783.4484565";"Altitude (GPS)";"440.3530849737127";"m";"46.3714197";"15.0976899";
"42783.4484565";"Altitude (GPS)";"440";"m";"46.3714197";"15.0976899";
"42783.4484565";"Speed (GPS)";"0";"km/h";"46.3714197";"15.0976899";
"42783.7016496";"Calculated engine load value";"47.84313725490196";"%";"46.3714197";"15.0976899";
"42783.7016496";"Calculated instant fuel rate";"1.207579185520362";"L/h";"46.3714197";"15.0976899";
"42783.7016496";"Instant engine power (based on fuel consumption)";"5.3468293107361555";"hp";"46.3714197";"15.0976899";
"42783.7016496";"MAF air flow rate";"8.75";"g/sec";"46.3714197";"15.0976899";
"42783.7016496";"Power from MAF";"10.5";"hp";"46.3714197";"15.0976899";
"42783.7016496";"Vehicle acceleration";"-0";"g";"46.3714197";"15.0976899";
"42783.7016496";"Vehicle speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.76549";"Average fuel consumption (Today)";"12.0218977502234";"L/100km";"46.3714197";"15.0976899";
"42783.76549";"Average fuel consumption (total)";"12.17356282232048";"L/100km";"46.3714197";"15.0976899";
"42783.76549";"Average fuel consumption (Week)";"12.0218977502234";"L/100km";"46.3714197";"15.0976899";
"42783.76549";"Average speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.76549";"Calculated engine load value";"47.450980392156865";"%";"46.3714197";"15.0976899";
"42783.76549";"Calculated instant fuel rate";"1.197680995475113";"L/h";"46.3714197";"15.0976899";
"42783.76549";"Distance travelled";"0";"km";"46.3714197";"15.0976899";
"42783.76549";"Distance travelled (Today)";"15.572923999999999";"km";"46.3714197";"15.0976899";
"42783.76549";"Distance travelled (total)";"22.43303";"km";"46.3714197";"15.0976899";
"42783.76549";"Distance travelled (Week)";"15.572923999999999";"km";"46.3714197";"15.0976899";
"42783.76549";"Fuel used";"2.1301721303104574E-05";"L";"46.3714197";"15.0976899";
"42783.76549";"Fuel used (Today)";"1.8721609999999997";"L";"46.3714197";"15.0976899";
"42783.76549";"Fuel used (total)";"2.730899";"L";"46.3714197";"15.0976899";
"42783.76549";"Fuel used (Week)";"1.8721609999999997";"L";"46.3714197";"15.0976899";
"42783.76549";"Fuel used price";"2.151473851613562E-05";"$";"46.3714197";"15.0976899";
"42783.76549";"Fuel used price (Today)";"1.8908826099999998";"$";"46.3714197";"15.0976899";
"42783.76549";"Fuel used price (total)";"2.7582079900000003";"$";"46.3714197";"15.0976899";
"42783.76549";"Fuel used price (Week)";"1.8908826099999998";"$";"46.3714197";"15.0976899";
"42783.76549";"Instant engine power (based on fuel consumption)";"5.303002840976023";"hp";"46.3714197";"15.0976899";
"42783.76549";"MAF air flow rate";"8.75";"g/sec";"46.3714197";"15.0976899";
"42783.76549";"Power from MAF";"10.5";"hp";"46.3714197";"15.0976899";
"42783.76549";"Vehicle acceleration";"-0";"g";"46.3714197";"15.0976899";
"42783.76549";"Vehicle speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.8209799";"Average fuel consumption (Today)";"12.022013335453252";"L/100km";"46.3714197";"15.0976899";
"42783.8209799";"Average fuel consumption (total)";"12.17364306114689";"L/100km";"46.3714197";"15.0976899";
"42783.8209799";"Average fuel consumption (Week)";"12.022013335453252";"L/100km";"46.3714197";"15.0976899";
"42783.8209799";"Average speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.8209799";"Calculated engine load value";"48.23529411764706";"%";"46.3714197";"15.0976899";
"42783.8209799";"Calculated instant fuel rate";"1.2007805429864256";"L/h";"46.3714197";"15.0976899";
"42783.8209799";"Distance travelled";"0";"km";"46.3714197";"15.0976899";
"42783.8209799";"Distance travelled (Today)";"15.572923999999999";"km";"46.3714197";"15.0976899";
"42783.8209799";"Distance travelled (total)";"22.43303";"km";"46.3714197";"15.0976899";
"42783.8209799";"Distance travelled (Week)";"15.572923999999999";"km";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used";"3.969294280951484E-05";"L";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used (Today)";"1.8721789999999998";"L";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used (total)";"2.730917";"L";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used (Week)";"1.8721789999999998";"L";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used price";"4.008987223760999E-05";"$";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used price (Today)";"1.8909007899999999";"$";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used price (total)";"2.7582261700000004";"$";"46.3714197";"15.0976899";
"42783.8209799";"Fuel used price (Week)";"1.8909007899999999";"$";"46.3714197";"15.0976899";
"42783.8209799";"Instant engine power (based on fuel consumption)";"5.316726786935196";"hp";"46.3714197";"15.0976899";
"42783.8209799";"MAF air flow rate";"8.63";"g/sec";"46.3714197";"15.0976899";
"42783.8209799";"Power from MAF";"10.356";"hp";"46.3714197";"15.0976899";
"42783.8209799";"Vehicle acceleration";"-0";"g";"46.3714197";"15.0976899";
"42783.8209799";"Vehicle speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.8778792";"Average fuel consumption (Today)";"12.022135342084763";"L/100km";"46.3714197";"15.0976899";
"42783.8778792";"Average fuel consumption (total)";"12.173727757685876";"L/100km";"46.3714197";"15.0976899";
"42783.8778792";"Average fuel consumption (Week)";"12.022135342084763";"L/100km";"46.3714197";"15.0976899";
"42783.8778792";"Average speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.8778792";"Calculated engine load value";"47.84313725490196";"%";"46.3714197";"15.0976899";
"42783.8778792";"Calculated instant fuel rate";"1.2034389140271495";"L/h";"46.3714197";"15.0976899";
"42783.8778792";"Distance travelled";"0";"km";"46.3714197";"15.0976899";
"42783.8778792";"Distance travelled (Today)";"15.572923999999999";"km";"46.3714197";"15.0976899";
"42783.8778792";"Distance travelled (total)";"22.43303";"km";"46.3714197";"15.0976899";
"42783.8778792";"Distance travelled (Week)";"15.572923999999999";"km";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used";"5.869123179895677E-05";"L";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used (Today)";"1.8721979999999998";"L";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used (total)";"2.730936";"L";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used (Week)";"1.8721979999999998";"L";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used price";"5.927814411694634E-05";"$";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used price (Today)";"1.8909199799999998";"$";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used price (total)";"2.75824536";"$";"46.3714197";"15.0976899";
"42783.8778792";"Fuel used price (Week)";"1.8909199799999998";"$";"46.3714197";"15.0976899";
"42783.8778792";"Instant engine power (based on fuel consumption)";"5.328497324527919";"hp";"46.3714197";"15.0976899";
"42783.8778792";"MAF air flow rate";"8.72";"g/sec";"46.3714197";"15.0976899";
"42783.8778792";"Power from MAF";"10.464";"hp";"46.3714197";"15.0976899";
"42783.8778792";"Vehicle acceleration";"-0";"g";"46.3714197";"15.0976899";
"42783.8778792";"Vehicle speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.9418356";"Average fuel consumption (Today)";"12.022270191519588";"L/100km";"46.3714197";"15.0976899";
"42783.9418356";"Average fuel consumption (total)";"12.173821369650023";"L/100km";"46.3714197";"15.0976899";
"42783.9418356";"Average fuel consumption (Week)";"12.022270191519588";"L/100km";"46.3714197";"15.0976899";
"42783.9418356";"Average speed";"0";"km/h";"46.3714197";"15.0976899";
"42783.9418356";"Calculated engine load value";"47.450980392156865";"%";"46.3714197";"15.0976899";
"42783.9418356";"Calculated instant fuel rate";"1.1894683257918555";"L/h";"46.3714197";"15.0976899";
"42783.9418356";"Distance travelled";"0";"km";"46.3714197";"15.0976899";
"42783.9418356";"Distance travelled (Today)";"15.572923999999999";"km";"46.3714197";"15.0976899";
"42783.9418356";"Distance travelled (total)";"22.43303";"km";"46.3714197";"15.0976899";
"42783.9418356";"Distance travelled (Week)";"15.572923999999999";"km";"46.3714197";"15.0976899";
