"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"37198.8361508";"Calculated engine load value";"45.09803921568628";"%";"46.3705958";"15.1255915";
"37198.8361508";"Calculated instant fuel rate";"1.441402714932127";"L/h";"46.3705958";"15.1255915";
"37198.8361508";"Instant engine power (based on fuel consumption)";"6.382135744955514";"hp";"46.3705958";"15.1255915";
"37198.8361508";"MAF air flow rate";"11.08";"g/sec";"46.3705958";"15.1255915";
"37198.8361508";"Power from MAF";"13.296";"hp";"46.3705958";"15.1255915";
"37198.8361508";"Vehicle acceleration";"-0";"g";"46.3705958";"15.1255915";
"37198.8361508";"Vehicle speed";"0";"km/h";"46.3705958";"15.1255915";
"37198.9109915";"Average fuel consumption (Today)";"16.23509380892019";"L/100km";"46.3705958";"15.1255915";
"37198.9109915";"Average fuel consumption (total)";"13.875953530403065";"L/100km";"46.3705958";"15.1255915";
"37198.9109915";"Average fuel consumption (Week)";"16.23509380892019";"L/100km";"46.3705958";"15.1255915";
"37198.9109915";"Average speed";"0";"km/h";"46.3705958";"15.1255915";
"37198.9109915";"Calculated engine load value";"45.09803921568628";"%";"46.3705958";"15.1255915";
"37198.9109915";"Calculated instant fuel rate";"1.4479072398190047";"L/h";"46.3705958";"15.1255915";
"37198.9109915";"Distance travelled";"0";"km";"46.3705958";"15.1255915";
"37198.9109915";"Distance travelled (Today)";"3.949198";"km";"46.3705958";"15.1255915";
"37198.9109915";"Distance travelled (total)";"10.809304000000001";"km";"46.3705958";"15.1255915";
"37198.9109915";"Distance travelled (Week)";"3.949198";"km";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used";"3.0006510077300154E-05";"L";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used (Today)";"0.641156";"L";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used (total)";"1.4998939999999998";"L";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used (Week)";"0.641156";"L";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used price";"3.0306575178073157E-05";"$";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used price (Today)";"0.6475675599999999";"$";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used price (total)";"1.51489294";"$";"46.3705958";"15.1255915";
"37198.9109915";"Fuel used price (Week)";"0.6475675599999999";"$";"46.3705958";"15.1255915";
