"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"42305.6079308";"Altitude (GPS)";"0";"m";"46.3624729";"15.1140057";
"42305.6079308";"Altitude (GPS)";"446.1018999729498";"m";"46.3624729";"15.1140057";
"42305.6079308";"Altitude (GPS)";"446.2683077661717";"m";"46.3624729";"15.1140057";
"42305.6079308";"Speed (GPS)";"0";"km/h";"46.3624729";"15.1140057";
"42305.9258468";"Calculated engine load value";"50.98039215686274";"%";"46.3624729";"15.1140057";
"42305.9258468";"Calculated instant fuel rate";"1.2779411764705881";"L/h";"46.3624729";"15.1140057";
"42305.9258468";"Instant engine power (based on fuel consumption)";"5.658372901488182";"hp";"46.3624729";"15.1140057";
"42305.9258468";"MAF air flow rate";"8.69";"g/sec";"46.3624729";"15.1140057";
"42305.9258468";"Power from MAF";"10.427999999999999";"hp";"46.3624729";"15.1140057";
"42305.9258468";"Vehicle acceleration";"-0";"g";"46.3624729";"15.1140057";
"42305.9258468";"Vehicle speed";"0";"km/h";"46.3624729";"15.1140057";
"42306.0178604";"Average fuel consumption (Today)";"12.469571732279913";"L/100km";"46.3624729";"15.1140057";
"42306.0178604";"Average fuel consumption (total)";"12.48665065320853";"L/100km";"46.3624729";"15.1140057";
"42306.0178604";"Average fuel consumption (Week)";"12.469571732279913";"L/100km";"46.3624729";"15.1140057";
"42306.0178604";"Average speed";"0";"km/h";"46.3624729";"15.1140057";
"42306.0178604";"Calculated engine load value";"50.19607843137255";"%";"46.3624729";"15.1140057";
"42306.0178604";"Calculated instant fuel rate";"1.28289592760181";"L/h";"46.3624729";"15.1140057";
"42306.0178604";"Distance travelled";"0";"km";"46.3624729";"15.1140057";
"42306.0178604";"Distance travelled (Today)";"12.533164999999999";"km";"46.3624729";"15.1140057";
"42306.0178604";"Distance travelled (total)";"19.393271";"km";"46.3624729";"15.1140057";
"42306.0178604";"Distance travelled (Week)";"12.533164999999999";"km";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used";"3.305374230266465E-05";"L";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used (Today)";"1.5628319999999998";"L";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used (total)";"2.42157";"L";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used (Week)";"1.5628319999999998";"L";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used price";"3.33842797256913E-05";"$";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used price (Today)";"1.5784603199999998";"$";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used price (total)";"2.4457857";"$";"46.3624729";"15.1140057";
"42306.0178604";"Fuel used price (Week)";"1.5784603199999998";"$";"46.3624729";"15.1140057";
"42306.0178604";"Instant engine power (based on fuel consumption)";"5.680311180065256";"hp";"46.3624729";"15.1140057";
"42306.0178604";"MAF air flow rate";"8.86";"g/sec";"46.3624729";"15.1140057";
"42306.0178604";"Power from MAF";"10.632";"hp";"46.3624729";"15.1140057";
"42306.0178604";"Vehicle acceleration";"-0";"g";"46.3624729";"15.1140057";
"42306.0178604";"Vehicle speed";"0";"km/h";"46.3624729";"15.1140057";
"42306.0962864";"Average fuel consumption (Today)";"12.469795139535785";"L/100km";"46.3624729";"15.1140057";
"42306.0962864";"Average fuel consumption (total)";"12.486795033184448";"L/100km";"46.3624729";"15.1140057";
"42306.0962864";"Average fuel consumption (Week)";"12.469795139535785";"L/100km";"46.3624729";"15.1140057";
"42306.0962864";"Average speed";"0";"km/h";"46.3624729";"15.1140057";
