"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"43215.2432433";"Altitude (GPS)";"0";"m";"46.3692773";"15.0731702";
"43215.2432433";"Altitude (GPS)";"417.88846552525155";"m";"46.3692773";"15.0731702";
"43215.2432433";"Speed (GPS)";"0";"km/h";"46.3692773";"15.0731702";
"43215.5592633";"Calculated engine load value";"47.450980392156865";"%";"46.3692773";"15.0731702";
"43215.5592633";"Calculated instant fuel rate";"1.227794117647059";"L/h";"46.3692773";"15.0731702";
"43215.5592633";"Instant engine power (based on fuel consumption)";"5.436335483834851";"hp";"46.3692773";"15.0731702";
"43215.5592633";"MAF air flow rate";"8.97";"g/sec";"46.3692773";"15.0731702";
"43215.5592633";"Power from MAF";"10.764000000000001";"hp";"46.3692773";"15.0731702";
"43215.5592633";"Vehicle acceleration";"-0";"g";"46.3692773";"15.0731702";
"43215.5592633";"Vehicle speed";"0";"km/h";"46.3692773";"15.0731702";
"43215.6817088";"Average fuel consumption (Today)";"11.1906026613771";"L/100km";"46.3692773";"15.0731702";
"43215.6817088";"Average fuel consumption (total)";"11.537499678061046";"L/100km";"46.3692773";"15.0731702";
"43215.6817088";"Average fuel consumption (Week)";"11.1906026613771";"L/100km";"46.3692773";"15.0731702";
"43215.6817088";"Average speed";"0";"km/h";"46.3692773";"15.0731702";
"43215.6817088";"Calculated engine load value";"48.23529411764706";"%";"46.3692773";"15.0731702";
"43215.6817088";"Calculated instant fuel rate";"1.2049547511312217";"L/h";"46.3692773";"15.0731702";
"43215.6817088";"Distance travelled";"0";"km";"46.3692773";"15.0731702";
"43215.6817088";"Distance travelled (Today)";"19.387106";"km";"46.3692773";"15.0731702";
"43215.6817088";"Distance travelled (total)";"26.247211999999998";"km";"46.3692773";"15.0731702";
"43215.6817088";"Distance travelled (Week)";"19.387106";"km";"46.3692773";"15.0731702";
"43215.6817088";"Fuel used";"4.1018601044494725E-05";"L";"46.3692773";"15.0731702";
"43215.6817088";"Fuel used (Today)";"2.1695339999999996";"L";"46.3692773";"15.0731702";
"43215.6817088";"Fuel used (total)";"3.028272";"L";"46.3692773";"15.0731702";
"43215.6817088";"Fuel used (Week)";"2.1695339999999996";"L";"46.3692773";"15.0731702";
