"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"43734.1437114";"Calculated engine load value";"27.058823529411764";"%";"46.3601121";"15.0828178";
"43734.1437114";"Calculated instant fuel rate";"0.8976244343891404";"L/h";"46.3601121";"15.0828178";
"43734.1437114";"Instant engine power (based on fuel consumption)";"3.9744347148188663";"hp";"46.3601121";"15.0828178";
"43734.1437114";"MAF air flow rate";"11.5";"g/sec";"46.3601121";"15.0828178";
"43734.1437114";"Power from MAF";"13.799999999999999";"hp";"46.3601121";"15.0828178";
"43734.1437114";"Vehicle speed";"0";"km/h";"46.3601121";"15.0828178";
"43734.2746317";"Average fuel consumption (Today)";"11.657553306935103";"L/100km";"46.3601121";"15.0828178";
"43734.2746317";"Average fuel consumption (total)";"11.85767250241403";"L/100km";"46.3601121";"15.0828178";
"43734.2746317";"Average fuel consumption (Week)";"11.657553306935103";"L/100km";"46.3601121";"15.0828178";
"43734.2746317";"Average speed";"0";"km/h";"46.3601121";"15.0828178";
"43734.2746317";"Calculated engine load value";"27.058823529411764";"%";"46.3601121";"15.0828178";
"43734.2746317";"Calculated instant fuel rate";"0.8952828054298642";"L/h";"46.3601121";"15.0828178";
"43734.2746317";"Distance travelled";"0";"km";"46.3601121";"15.0828178";
"43734.2746317";"Distance travelled (Today)";"22.631061";"km";"46.3601121";"15.0828178";
"43734.2746317";"Distance travelled (total)";"29.491166999999997";"km";"46.3601121";"15.0828178";
"43734.2746317";"Distance travelled (Week)";"22.631061";"km";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used";"2.887244770267722E-05";"L";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used (Today)";"2.6382280000000002";"L";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used (total)";"3.496966";"L";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used (Week)";"2.6382280000000002";"L";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used price";"2.916117217970399E-05";"$";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used price (Today)";"2.66461028";"$";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used price (total)";"3.5319356600000003";"$";"46.3601121";"15.0828178";
"43734.2746317";"Fuel used price (Week)";"2.66461028";"$";"46.3601121";"15.0828178";
"43734.2746317";"Instant engine power (based on fuel consumption)";"3.964066624258468";"hp";"46.3601121";"15.0828178";
"43734.2746317";"MAF air flow rate";"11.47";"g/sec";"46.3601121";"15.0828178";
"43734.2746317";"Power from MAF";"13.764000000000001";"hp";"46.3601121";"15.0828178";
"43734.2746317";"Vehicle speed";"0";"km/h";"46.3601121";"15.0828178";
"43734.3455023";"Average fuel consumption (Today)";"11.657624006227548";"L/100km";"46.3601121";"15.0828178";
"43734.3455023";"Average fuel consumption (total)";"11.85772675594696";"L/100km";"46.3601121";"15.0828178";
