"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"25479.1773405";"Instant engine power (based on fuel consumption)";"4.506962720400629";"hp";"46.3559114";"15.157515";
"25479.1773405";"MAF air flow rate";"3.42";"g/sec";"46.3559114";"15.157515";
"25479.1773405";"Power from MAF";"4.104";"hp";"46.3559114";"15.157515";
"25479.2143583";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25479.2143583";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25479.2143583";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25479.2143583";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25479.2143583";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25479.2143583";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25479.2143583";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25479.2372127";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25479.3208892";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25479.3208892";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25479.3590948";"Average fuel consumption (total)";"6.1419295092227495";"L/100km";"46.3559114";"15.157515";
"25479.3590948";"Calculated instant fuel rate";"1.145291298015377";"L/h";"46.3559114";"15.157515";
"25479.3590948";"Fuel used";"0.0003677539063638354";"L";"46.3559114";"15.157515";
"25479.3590948";"Fuel used (Today)";"0.000368";"L";"46.3559114";"15.157515";
"25479.3590948";"Fuel used (total)";"7.336328";"L";"46.3559114";"15.157515";
"25479.3590948";"Fuel used (Week)";"0.000368";"L";"46.3559114";"15.157515";
"25479.3590948";"Fuel used price";"0.0006067939455003284";"€";"46.3559114";"15.157515";
"25479.3590948";"Fuel used price (Today)";"0.0006072";"€";"46.3559114";"15.157515";
"25479.3590948";"Fuel used price (total)";"12.104941199999997";"€";"46.3559114";"15.157515";
"25479.3590948";"Fuel used price (Week)";"0.0006072";"€";"46.3559114";"15.157515";
"25479.3590948";"Instant engine power (based on fuel consumption)";"4.480606213263783";"hp";"46.3559114";"15.157515";
"25479.3590948";"MAF air flow rate";"3.4";"g/sec";"46.3559114";"15.157515";
"25479.3590948";"Power from MAF";"4.08";"hp";"46.3559114";"15.157515";
"25479.3977957";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25479.3977957";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25479.3977957";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25479.3977957";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25479.3977957";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25479.3977957";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25479.3977957";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25479.4375592";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25479.4970402";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25479.4970402";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25479.5347871";"Average fuel consumption (total)";"6.141977229278618";"L/100km";"46.3559114";"15.157515";
"25479.5347871";"Calculated instant fuel rate";"1.1621338171038387";"L/h";"46.3559114";"15.157515";
"25479.5347871";"Fuel used";"0.00042447036235882196";"L";"46.3559114";"15.157515";
"25479.5347871";"Fuel used (Today)";"0.000425";"L";"46.3559114";"15.157515";
"25479.5347871";"Fuel used (total)";"7.336385";"L";"46.3559114";"15.157515";
"25479.5347871";"Fuel used (Week)";"0.000425";"L";"46.3559114";"15.157515";
"25479.5347871";"Fuel used price";"0.0007003760978920562";"€";"46.3559114";"15.157515";
"25479.5347871";"Fuel used price (Today)";"0.0007012499999999999";"€";"46.3559114";"15.157515";
"25479.5347871";"Fuel used price (total)";"12.105035249999998";"€";"46.3559114";"15.157515";
"25479.5347871";"Fuel used price (Week)";"0.0007012499999999999";"€";"46.3559114";"15.157515";
"25479.5347871";"Instant engine power (based on fuel consumption)";"4.546497481105899";"hp";"46.3559114";"15.157515";
"25479.5347871";"MAF air flow rate";"3.45";"g/sec";"46.3559114";"15.157515";
